37213.48438,,,,,,,,,,,,,,
18051.26563,87680.89063,24133.66211,35379.25000,31232.11523,41005.43750,32212.74414,44418.87891,18811.24023,26273.70508,,,,,
,,,,34973.23828,32068.55859,49690.35938,33562.71875,32735.87695,32734.18945,37306.29688,26055.89453,31328.85742,40594.08594,30458.44531
23231.17188,20855.05469,19607.86523,28375.34375,26472.90430,11483.90137,8280.12305,10717.21680,16028.52246,21120.23438,18599.68945,26908.62109,30203.81250,33990.39063,7862.46387
,,,,,,,,,,9119.57422,17644.56250,15574.37598,16264.43848,16089.30762
47728.72656,34789.18359,36690.32031,30349.33594,25518.95313,33412.46094,35334.30469,41540.02734,36490.12500,57543.50781,40293.97266,36243.81250,31192.70313,29848.53906,32097.10547
,,,,,,,,,,14113.87305,18536.43750,19256.85742,16893.76953,16021.79883
33548.73438,37083.25391,38999.84375,35996.41797,45099.57422,58532.80078,20255.49805,25581.25977,23459.48633,22148.30078,34153.63672,34551.45313,26911.28906,40752.15234,20718.38867
29451.54297,25559.26367,14071.20215,26447.56836,28440.90625,37876.44531,30231.41992,32073.66602,31666.03516,27610.91602,25991.31641,36525.77734,41574.74609,35040.67578,36840.91016
,,,,,,,,,33832.92188,27502.50977,69190.31250,27124.47852,47185.85156,29026.09180
,,,,,,,,,,25992.45703,27610.23047,28847.79297,25443.96094,27462.67188
,,,,,,,,,,,29378.35547,22610.69531,21773.56641,18507.60938
35252.07422,47811.41406,30743.77148,29968.67773,34005.37109,,,,,,,,,,
,,,,,,,,,32076.08203,24397.10156,29102.84375,25053.09570,34558.96484,27836.33594
,,,,,34979.51172,34338.85156,32398.64453,18696.32813,20909.30273,46980.91797,23939.80273,25990.99414,26636.93164,11841.84277
28754.48633,40421.94531,49693.01172,67226.94531,62401.26563,52158.69922,43577.39844,53155.23828,46391.21484,59413.86328,54872.07031,50236.60156,54756.69922,57567.38672,56723.60547
,,,,28636.01953,29948.13672,,,,,,,,,
,,,,,,,,16852.68750,21184.17969,16294.01367,19105.32422,12462.59082,27939.60742,23248.72656
39511.60156,51020.12109,46058.12500,47409.40234,40336.22656,36670.17188,44693.41797,44742.63281,37714.28125,41504.70703,37768.55859,30726.47656,42536.07422,31077.70313,20069.38867
24212.91992,22259.89453,21620.36523,24991.48242,22865.09766,23625.96875,25908.11523,23549.55273,20811.48242,21315.80469,22055.47266,19779.56445,17245.98828,21701.63086,18330.30273
33929.56641,24526.50391,21771.49023,26683.66406,39710.19141,41100.84766,27298.11523,17982.31250,14698.25098,22355.41602,22855.28711,27661.49219,28995.10547,30085.74219,36962.46484
,,,,,,,,,,22819.24219,16800.34375,24353.18945,25896.40625,19727.15625
,,,,,,,,,,,21734.60547,17427.14453,19268.48633,31064.81445
29291.37891,28766.03516,29684.77148,15406.73438,16844.52539,24257.18164,21194.14258,23681.95703,9349.78223,10720.15137,34617.38281,10059.21777,6546.93799,9293.96191,8511.10156
27351.16992,29675.79883,,,,,,,,,,,,,
21363.91602,20384.98828,18701.55273,18139.31055,,,,,,,,,,,
20885.00781,16652.74414,11219.58887,18594.49414,9863.02734,12763.79102,12663.52051,12620.63574,13782.24609,13453.27734,15953.71973,23628.69531,21427.80273,12105.48438,7227.51563
,,,,,,,,,32673.02930,32780.55078,33859.51953,36380.32422,32969.07031,25193.54688
,,,30489.68750,29331.01563,25287.90625,26799.80273,26874.10156,33201.92578,41488.20313,38203.30469,32221.50000,29160.38086,32906.83984,34751.28125
,,,21687.97656,16534.53125,23620.22266,18937.36523,20266.74414,24028.18359,23669.49414,26013.16406,,,,
36105.12891,66740.56250,25337.75586,45229.65234,65580.57813,32589.09961,32245.96875,76611.38281,38294.57031,41991.50781,38856.02344,58921.31641,35390.99219,36249.20703,
34334.19922,42920.37109,39967.13672,36333.55078,39709.96094,41025.07422,39716.28906,40917.81641,40395.58594,40235.87500,41943.91797,35986.87500,41570.78125,50794.03125,21402.58008
,,,,16019.30762,18352.35938,16990.22852,26476.46289,17640.60938,18489.05078,18878.88672,22859.79883,22210.27539,23705.97852,20960.81250
,24628.69727,,,,,,,,,,,,,
,,,,,,,,,84666.85156,35145.12891,32634.22852,41933.32031,44537.98828,42136.80469
,,,,,,,,,,,40979.98828,43215.84766,44926.57422,35863.98047
23950.71875,30686.27148,34393.25391,33168.63281,36661.81250,28997.70508,24396.93750,22100.65820,40396.70313,33712.56250,38997.05469,43023.19141,30793.77148,46057.81641,26105.21484
,,19149.92383,19976.03125,13699.89746,19152.48047,,,,,,,,,
,,,,,,,,,21932.99805,28629.93164,31319.38867,25491.61328,25395.79102,25590.75000
